[ pp_stage0: [rank0, rank1, rank2, rank3, rank4, rank5, rank6, rank7] ]
comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronEmbedding,None,None,,None,None,None,1
CommType.isend,CommGroup.pp_group,1,50331648,backward_step,None,None,send_prev,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,backward.MegatronColumnLinear,None,None,,None,None,None,1
